조사일자,생태구,기상,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층chl,저층Chl-a,수질지수
2012-11-10 11:07:00,서해중부,맑음,14.185,14.2606,28.9308,30.0753,8,8,8.52,8.44,3.6428,2.0824,2
2012-11-10 11:10:00,서해중부,맑음,12.8588,13.9762,28.4961,24.7835,8,8,8.06482314530133,7.96483545396826,1.334,1.363,1
2012-11-10 11:10:00,대한해협,구름많음,16.7008,16.782,31.4978,31.7747,8,8,7.52892112524602,7.24329730794911,2.5782,3.4772,1
2012-11-10 11:22:00,서해중부,맑음,14.1689,14.2275,28.7828,29.8194,8,8,8.51,8.12,4.3968,3.7008,3
2012-11-10 11:36:00,대한해협,구름많음,16.4297,16.4375,31.3532,31.3523,8,8,7.55876981923638,7.56136480046217,2.9814,3.1872,2
2012-11-10 11:45:00,서해중부,맑음,13.9217,14.2617,25.8261,28.8339,8,8,8.54,7.9,4.2284,2.4884,3
2012-11-10 11:51:00,대한해협,구름많음,16.0639,16.0935,31.4245,31.5329,8,8,7.70841919850852,7.79098246356026,3.1872,3.8832,2
2012-11-10 12:03:00,서해중부,맑음,14.1221,13.9511,22.0757,24.34,7,7,8.33,7.88,4.5128,4.8608,5
2012-11-10 12:14:00,대한해협,구름많음,15.4621,15.4112,31.1983,31.1972,8,8,8.01351386210088,7.91742196174992,3.8832,3.6802,2
2012-11-12 09:13:00,대한해협,맑음,16.0503,16.8582,31.0088,32.4703,8,8,6.96296249740209,6.58161804517153,2.378,1.2732,4
2012-11-12 09:50:00,대한해협,맑음,16.0905,16.4664,31.2653,32.3852,8,8,7.44574983246904,7.27767343453281,2.3724,1.943,2
2012-11-12 10:11:00,대한해협,맑음,16.3043,16.3983,32.2577,32.8026,8,8,7.76195068369904,7.39533699680511,1.972,1.2732,2
2012-11-12 10:45:00,대한해협,맑음,16.3259,16.6227,31.8966,33.3006,8,8,7.61258374304069,7.09580203295118,1.682,1.0468,3
2012-11-12 11:45:00,대한해협,맑음,16.3165,16.064,32.7327,32.9581,8,8,7.44184639690223,7.56248642464246,1.9084,1.914,1
2012-11-12 12:18:00,대한해협,맑음,16.4274,12.5429,32.7739,34.0711,8,8,8.25714115254237,7.86667469799333,2.349,0.6324,1
2012-11-12 12:56:00,대한해협,맑음,16.2758,16.2713,32.8946,32.9005,8,8,7.83819986795391,7.07847061588051,1.7138,1.4762,2
2012-11-13 10:07:00,대한해협,맑음,16.1035,9.4481,32.8317,34.1774,8,8,7.71077469879372,7.48468170430961,1.7372,1.044,2
2012-11-19 10:44:00,동해,맑음,13.3038,13.0139,33.3016,33.2691,8,8,8.06855593220339,8.2439593220339,1.2106,1.1844,2
2012-11-19 11:00:00,동해,맑음,13.2868,13.2968,33.3069,33.3056,8,8,8.21206779661017,8.1961220338983,0.9786,1.1554,1
2012-11-19 11:10:00,동해,맑음,13.2637,13.0638,33.3094,33.3531,8,8,8.00477288135593,8.10044745762712,1.2368,1.1816,2
2012-11-20 11:58:00,동해,맑음,12.3711,12.2749,33.3378,33.3359,8,8,8.38747118644068,8.29179661016949,1.2106,1.6194,1
2012-11-20 12:30:00,동해,맑음,12.5975,12.5328,33.3551,33.3599,8,8,8.25990508474576,8.35557966101695,1.4398,1.4136,1
2012-11-20 14:30:00,동해,맑음,13.2181,13.1475,33.3627,33.3637,8,8,8.27585084745763,8.13233898305085,1.3322,1.2078,1
2012-11-20 14:52:00,동해,맑음,13.127,13.0247,33.3666,33.3785,8,8,8.49909152542373,8.10044745762712,0.9262,0.7494,1
2012-11-20 15:37:00,동해,맑음,13.0439,12.9547,33.3183,33.3323,8,8,8.25990508474576,8.22801355932203,0.9552,1.1872,2
2012-11-20 15:37:00,동해,맑음,13.177,12.9139,33.3735,33.3597,8,8,8.05261016949153,8.37152542372881,1.4398,1.1554,1
2012-11-20 16:06:00,동해,맑음,13.3898,13.3404,33.4128,33.385,8,8,8.10044745762712,8.14828474576271,1.3902,1.3612,1
2012-11-20 16:32:00,동해,맑음,13.3139,13.3203,33.4077,33.4038,8,8,8.05261016949153,8.05261016949153,0.9018,1.3902,1
2012-11-21 09:24:00,동해,맑음,13.3456,13.3463,33.4289,33.4262,8,8,7.87720677966102,8.05261016949153,1.364,1.741,1
2012-11-21 09:36:00,동해,맑음,13.2346,13.113,33.4118,33.3711,8,8,8.11639322033898,8.0207186440678,1.3902,1.3902,1
2012-11-21 09:44:00,동해,맑음,13.0986,12.5898,33.3912,33.3118,8,8,8.03666440677966,8.27585084745763,1.6194,1.7438,1
2012-11-21 10:03:00,동해,맑음,13.3342,13.3131,33.4088,33.4091,8,8,7.92504406779661,8.11639322033898,1.1058,1.0768,1
2012-11-21 10:33:00,동해,맑음,12.8479,12.4237,33.3627,33.3003,8,8,8.25990508474576,8.25990508474576,1.3612,1.5932,1
2012-11-21 10:51:00,동해,맑음,13.2031,12.7913,33.3752,33.3365,8,8,8.29179661016949,8.30774237288136,1.5932,1.5932,1
2012-11-21 11:02:00,동해,맑음,13.1043,13.0859,33.3156,33.3646,8,8,8.06855593220339,8.29179661016949,1.2826,1.5118,2
2012-11-21 11:11:00,동해,맑음,12.8875,13.1207,33.2199,33.3846,8,8,8.33963389830509,8.06855593220339,1.3088,1.5932,2
2012-11-21 11:27:00,동해,맑음,13.3045,13.0793,33.3967,33.3915,8,8,8.14828474576271,8.10044745762712,1.3378,1.1058,1
2012-11-21 11:48:00,동해,맑음,13.3228,8.3329,33.4258,33.9828,8,7,8.06855593220339,7.63802033898305,1.132,0.2592,3
2012-11-21 12:18:00,동해,맑음,13.3221,9.9239,33.4265,33.9125,8,8,8.0207186440678,7.89315254237288,1.5408,0.2592,2
2012-11-21 12:47:00,동해,맑음,13.3336,13.2799,24.9511,33.4388,8,8,8.14828474576271,7.89315254237288,1.1058,0.9262,1
2012-11-21 13:17:00,동해,맑음,13.3924,13.234,33.4342,33.4398,8,8,8.03666440677966,8.11639322033898,0.9,1.132,1
2012-11-21 13:29:00,동해,맑음,13.4775,13.3215,33.437,33.4385,8,8,8.0207186440678,7.98882711864407,1.3088,0.9,1
2012-11-21 13:42:00,동해,맑음,13.5023,13.2313,33.4308,33.4117,8,8,8.18017627118644,8.21206779661017,1.335,1.3378,2
2012-11-22 09:51:00,동해,맑음,12.8602,13.2124,32.9874,33.4151,8,8,8.33963389830509,8.25990508474576,1.132,1.364,2
2012-11-22 10:02:00,동해,맑음,13.3629,13.3461,33.4178,33.4186,8,8,8.25990508474576,8.10044745762712,1.1582,1.1348,1
2012-11-22 10:22:00,동해,맑음,13.3359,13.0772,33.4013,33.4672,8,8,8.05261016949153,8.05261016949153,0.929,0.5202,1
2012-11-22 11:24:00,동해,맑음,13.701,13.3281,33.4032,33.4548,8,8,8.13233898305085,7.98882711864407,1.3902,0.9262,1
2012-11-22 12:05:00,동해,맑음,14.563,13.5188,33.4296,33.4949,8,8,7.95693559322034,7.86126101694915,1.132,0.9262,1
2012-11-22 12:21:00,동해,맑음,14.5117,13.8214,33.4181,33.409,8,8,7.95693559322034,7.86126101694915,1.538,1.132,1
2012-11-22 12:31:00,동해,맑음,14.4494,13.677,33.414,33.3972,8,8,8.14828474576271,7.98882711864407,1.364,1.3378,1
2012-11-22 12:49:00,동해,맑음,15.7224,13.9347,33.3516,33.3994,8,8,8.00477288135593,6.48992542372882,0.929,1.335,3
2012-11-22 14:18:00,동해,맑음,14.5491,14.081,33.4194,33.3997,8,8,7.87720677966102,7.7496406779661,2.466,1.5698,2
2012-11-22 14:35:00,동해,맑음,14.514,14.02,33.4158,33.3855,8,8,7.98882711864407,7.98882711864407,1.567,1.335,1
2012-11-22 15:51:00,동해,맑음,13.7679,13.6188,33.4703,33.4772,8,8,7.92504406779661,8.06855593220339,1.103,1.3088,1
2012-11-22 16:12:00,동해,맑음,13.7811,13.5553,33.4654,33.4758,8,8,8.13233898305085,7.94098983050848,1.2826,1.567,1
2012-11-23 08:43:00,동해,맑음,13.665,13.644,33.4478,33.4553,8,8,7.79747796610169,7.95693559322034,0.8738,0.668,1
2012-11-23 09:00:00,동해,맑음,13.6835,13.6654,33.45,33.4499,8,8,8.06855593220339,8.27585084745763,1.0796,0.8738,1
2012-11-23 09:45:00,동해,맑음,13.9728,12.9812,33.4562,33.8463,8,8,7.68585762711864,7.22343050847458,0.929,0.668,2
2012-11-23 10:02:00,동해,맑음,14.1067,14.0393,33.4333,33.4249,8,8,7.94098983050848,8.00477288135593,0.9,0.9,1
2012-11-23 10:35:00,동해,맑음,14.1968,13.9651,33.4026,33.4279,8,8,8.1961220338983,8.06855593220339,1.132,0.668,1
2012-11-23 11:00:00,동해,맑음,14.2027,13.9386,33.4301,33.4153,8,8,8.16423050847458,8.05261016949153,1.1058,0.9,1
2012-11-25 08:51:00,동해,맑음,12.8156,12.8852,33.0813,33.105,8,8,7.90909830508475,7.92504406779661,1.7466,2.0048,3
2012-11-25 09:14:00,동해,맑음,12.1608,12.2426,32.8774,32.9341,8,8,8.05261016949153,8.14828474576271,1.3116,1.5698,3
2012-11-25 09:27:00,동해,맑음,12.1588,12.3518,32.889,32.9673,8,8,8.16423050847458,8.1961220338983,1.7204,1.5436,3
2012-11-25 09:35:00,동해,맑음,12.2419,12.2452,32.9946,32.9937,8,8,8.1961220338983,8.14828474576271,1.5408,1.7728,3
2012-11-25 09:49:00,동해,맑음,12.9315,12.9736,33.1475,33.1689,8,8,7.84531525423729,8.05261016949153,1.132,1.132,2
2012-11-25 10:03:00,동해,맑음,13.0316,13.2289,33.2231,33.2853,8,8,8.14828474576271,8.11639322033898,1.1058,1.3378,2
2012-11-25 10:16:00,동해,맑음,12.6975,13.4664,33.0098,33.3486,8,8,7.89315254237288,7.87720677966102,1.7728,1.364,3
2012-11-25 10:30:00,동해,맑음,12.7783,12.7901,33.1093,33.1118,8,8,7.60612881355932,6.88856949152542,1.5408,1.5698,4
2012-11-25 10:45:00,동해,맑음,13.4807,13.3465,33.3949,33.3688,8,8,7.98882711864407,7.90909830508475,0.8766,0.9,2
2012-11-25 10:59:00,동해,맑음,13.5239,13.5873,33.3487,33.3691,8,8,7.92504406779661,7.86126101694915,1.0796,1.1058,2
2012-11-25 11:12:00,동해,맑음,12.914,12.9001,33.2012,33.1996,8,8,7.87720677966102,8.06855593220339,1.0796,1.0796,2
2012-11-25 11:32:00,동해,맑음,14.4,13.9687,33.4666,33.5428,8,8,7.90909830508475,7.81342372881356,1.0768,0.6708,1
2012-11-25 12:17:00,동해,맑음,14.1005,13.8058,33.3975,33.3824,8,8,7.57423728813559,7.7496406779661,0.639,0.6418,1
2012-11-25 12:32:00,동해,맑음,14.1741,13.9667,33.4046,33.4008,8,8,7.71774915254237,7.63802033898305,0.668,0.6156,1
2012-11-25 13:27:00,대한해협,맑음,15.1652,14.742,33.3633,33.442,8,8,7.49450847457627,6.82478644067797,0.9,0.668,2
2012-11-25 13:43:00,대한해협,맑음,15.1179,14.8058,33.3696,33.3534,8,8,7.49450847457627,7.47856271186441,0.9028,0.697,1
2012-11-25 14:10:00,대한해협,맑음,15.2,14.6386,33.3103,33.3908,8,8,7.47856271186441,6.95235254237288,0.9,0.668,2
2012-11-25 14:25:00,대한해협,맑음,16.285,14.7329,33.2832,33.3806,8,8,7.49450847457627,6.93640677966102,0.6446,0.6418,2
2012-11-30 10:35:00,서해중부,맑음,9.5856,9.4906,28.4521,28.6932,8,8,9.34064549076245,9.39135107604511,2.436,2.871,3
2012-11-30 11:28:00,서해중부,맑음,9.556,9.6632,29.6625,29.858,8,8,9.34183604400972,9.43966293412743,2.4042,2.9842,2
2012-11-30 11:56:00,서해중부,맑음,10.2789,10.2703,29.903,29.899,8,8,9.25813095462498,9.30882602265279,2.378,2.175,2
2012-11-30 13:02:00,서해중부,맑음,10.7231,10.672,29.8229,29.8046,8,8,9.86873852204231,9.14377591586817,1.769,2.175,1
2012-11-30 14:40:00,서해중부,맑음,9.7891,9.5924,27.8194,28.5271,8,8,8.97872580908354,9.15911351126,2.5782,4.205,3
2013-02-01 10:44:00,동해,맑음,8.6975,8.6002,33.9299,33.9632,7,7,8.530983050847459,8.291796610169492,1.1310000000000002,1.3339999999999996,4
2013-02-01 11:10:00,동해,맑음,9.1133,8.8242,33.8991,33.8949,7,7,8.770169491525424,8.738277966101695,6.4146,2.9551999999999996,4
2013-02-01 11:18:00,동해,맑음,8.8529,8.85,33.8369,33.8547,7,7,8.674494915254238,8.738277966101695,1.7717999999999994,3.1002,3
2013-02-01 11:25:00,동해,맑음,9.1667,8.934,33.87,33.9084,7,7,8.849898305084748,8.913681355932203,7.729000000000001,4.054399999999999,4
2013-02-01 11:45:00,동해,맑음,9.6785,8.6589,34.0526,34.0327,7,7,8.802061016949152,8.626657627118643,3.793399999999998,4.692400000000002,3
2013-02-01 12:01:00,동해,맑음,10.1279,9.0906,34.1482,34.1782,8,8,8.706386440677965,8.89773559322034,2.6942000000000004,4.083400000000001,2
2013-02-01 12:17:00,동해,맑음,10.1873,9.2936,34.1362,34.1477,8,8,8.818006779661019,8.849898305084748,4.228400000000001,4.805600000000002,3
2013-02-01 12:30:00,동해,맑음,10.1516,9.8611,34.1151,34.1225,8,8,8.75422372881356,8.881789830508476,3.480000000000002,4.1152000000000015,3
2013-02-01 12:43:00,동해,맑음,10.0462,9.8311,34.0011,34.1147,7,8,8.833952542372883,8.881789830508476,2.3200000000000003,1.7717999999999994,3
2013-02-01 12:56:00,동해,맑음,9.6039,9.6081,33.8601,33.9051,7,7,8.435308474576269,8.419362711864407,0.8699999999999998,2.1113999999999997,3
2013-02-14 08:44:00,서해중부,맑음,3.3739,3.3875,31.2831,31.2954,8,8,10.532374490421455,10.64472736563772,1.5632,2.3462,2
2013-02-14 09:16:00,서해중부,맑음,3.3882,3.4002,31.3199,31.318,8,8,10.488291761125904,10.564863700934577,1.2731999999999999,1.6792000000000005,2
2013-02-14 10:55:00,서해중부,맑음,2.1476,1.9668,27.0204,31.0699,8,8,14.808530323428382,13.471998289271333,22.403333333333332,27.681000000000004,2
2013-02-14 11:01:00,서해중부,맑음,2.7803,2.7707,31.4517,31.4513,8,8,11.22163523072531,11.340200713562492,6.2322,5.942200000000001,2
2013-02-14 11:20:00,서해중부,맑음,2.5657,2.6323,31.0928,31.266,8,8,11.783906503638834,11.86080704694878,11.2202,6.867400000000002,2
2013-02-14 11:30:00,서해중부,맑음,2.3617,2.3946,30.5341,30.924,8,8,12.49422466682154,13.209144007920914,10.667666666666666,27.681000000000004,2
2013-02-14 11:59:00,서해중부,맑음,2.6633,2.6904,30.8823,31.1169,8,8,12.722596930259847,11.736952736027515,16.994666666666664,14.587333333333332,2
2013-02-14 12:10:00,서해중부,맑음,3.1547,3.0811,31.5479,31.5369,8,8,10.830638436963854,10.867884058727569,1.0992,1.9112,1
2013-02-14 12:38:00,서해중부,맑음,3.1609,3.1052,31.3265,31.3324,8,8,11.903498245939675,11.083046016456459,8.303999999999997,8.357,2
2013-02-14 12:45:00,제주,구름조금,13.46,13.38,34.03,34.0,8,8,8.5,9.16,3.553,1.9953999999999996,2
2013-02-14 13:12:00,서해중부,맑음,2.9406,2.923,31.205,31.2119,8,8,11.363413921072224,11.313231632741447,10.426000000000002,11.537666666666665,2
2013-02-14 14:11:00,서해중부,맑음,3.4921,3.1882,31.3226,31.352,8,8,11.2149285925926,10.903569952790031,7.579000000000001,12.446666666666667,2
2013-02-14 15:11:00,서해중부,맑음,3.1779,3.1321,31.4467,31.4376,8,8,11.031520634712365,10.999199515679923,9.744666666666669,8.637666666666664,3
2013-02-14 15:36:00,서해중부,맑음,3.3179,3.0807,31.4086,31.4441,8,8,11.260576887664186,10.981267961194716,8.106,7.143999999999999,3
2013-02-14 15:49:00,동해,맑음,6.7213,4.3304,33.993,33.9106,8,7,9.232596610169491,9.43989152542373,0.435,0.6324000000000001,1
2013-02-14 16:03:00,서해중부,맑음,3.1771,3.1729,31.3644,31.3637,8,8,11.507717390125848,11.808515008791534,9.657333333333334,8.927666666666665,3
2013-02-14 16:25:00,서해중부,맑음,3.3422,3.3458,31.3442,31.3477,8,8,11.040189771797214,11.377558028324422,7.965666666666667,8.975999999999999,3
2013-02-14 16:28:00,동해,맑음,5.7492,5.4505,33.9333,33.9308,8,8,9.535566101694917,9.535566101694917,0.46399999999999997,0.8699999999999999,1
2013-02-14 16:38:00,동해,맑음,4.4765,4.3784,33.5259,33.5131,8,8,10.237179661016947,10.348799999999999,0.8989999999999999,0.8961999999999999,2
2013-02-15 07:40:00,제주,구름조금,12.84,13.03,33.71,33.85,8,8,8.49,8.37,3.5819999999999985,1.9953999999999996,3
2013-02-15 08:17:00,제주,맑음,9.78,9.76,33.45,33.45,8,8,9.31,9.24,1.6211999999999995,2.1984,3
2013-02-15 08:57:00,제주,구름조금,13.2,13.22,33.97,33.97,8,8,8.42,8.51,4.7654,6.2444,2
2013-02-15 09:08:00,동해,맑음,5.3857,5.5422,33.7089,33.8716,8,8,11.082305084745762,10.970684745762712,11.222999999999999,11.191199999999998,3
2013-02-15 09:20:00,제주,구름조금,13.36,13.38,34.02,34.02,8,8,8.5,8.64,2.1693999999999996,1.5894,2
2013-02-15 09:40:00,동해,맑음,5.2804,5.3782,33.6497,33.7162,8,8,12.342020338983053,12.40580338983051,15.825599999999998,15.184800000000001,3
2013-02-15 11:15:00,대한해협,맑음,11.0589,11.063,33.932,33.9328,8,8,9.116342840445126,8.787984641562497,0.8409999999999997,1.2124000000000004,1
2013-02-15 11:25:00,제주,구름조금,12.86,13.03,33.59,33.75,8,8,8.66,8.55,2.227399999999999,1.5894,3
2013-02-15 12:00:00,대한해협,맑음,11.2544,11.1176,33.8539,33.8811,8,8,8.865355384493911,8.719965075590117,1.5922,3.384600000000002,1
2013-02-15 12:25:00,대한해협,맑음,11.2161,11.2093,33.8817,33.8811,8,8,8.751510977909138,8.97800268173258,3.553000000000001,2.7465999999999995,1
2013-02-15 12:59:00,대한해협,맑음,11.0519,11.0467,33.8721,33.8653,8,8,8.867891182828672,8.771772112815437,0.7801999999999999,1.2124000000000004,1
2013-02-16 07:35:00,서해중부,맑음,2.1413,2.1418,30.3914,30.4112,8,8,11.711738352490423,11.348917022133756,4.1704,3.8804000000000007,3
2013-02-16 08:20:00,서해중부,맑음,2.003,2.0109,30.3243,30.3259,8,8,11.307689554963863,11.416604650467288,3.9440000000000004,5.556800000000001,3
2013-02-16 08:21:00,제주,맑음,13.09,13.09,34.06,34.06,8,8,8.61,8.52,2.1984,2.5988000000000007,2
2013-02-16 09:18:00,제주,맑음,12.85,12.81,34.13,34.13,8,8,8.59,8.45,1.7924000000000002,1.6183999999999998,3
2013-02-16 09:21:00,제주,맑음,12.59,13.09,33.87,34.03,8,8,8.66,8.64,2.7728,2.7727999999999997,3
2013-02-16 10:10:00,제주,맑음,13.14,13.07,34.16,34.16,8,8,8.44,8.53,2.4276,2.1983999999999986,2
2013-02-16 10:15:00,서해중부,맑음,1.3203,1.452,27.473,28.119,7,8,11.77725856704981,11.62731758400428,5.568,4.4079999999999995,4
2013-02-16 10:33:00,제주,맑음,14.95,15.02,33.72,33.97,8,8,8.16,8.41,3.697999999999999,3.0684,3
2013-02-16 10:40:00,대한해협,맑음,11.5094,11.4955,34.106,34.1077,8,8,8.456561948983635,8.46954203916971,0.609,0.6477999999999999,2
2013-02-16 10:43:00,서해중부,맑음,2.9892,3.0797,30.5535,30.7445,8,8,11.434020094859525,11.029993733186869,8.347666666666665,8.628333333333334,3
2013-02-16 10:46:00,서해중부,맑음,1.4222,1.541,28.4275,28.915,8,8,11.65183662837581,11.547641719626167,4.813999999999999,6.147999999999999,4
2013-02-16 11:12:00,서해중부,맑음,2.8359,2.7398,29.9653,30.1023,7,8,11.395651106877915,11.111413942146871,7.618000000000001,7.868999999999999,3
2013-02-16 11:28:00,대한해협,맑음,11.551,11.5558,34.0116,34.0718,8,8,8.604060122512418,8.46954203916971,2.0272000000000006,0.5275999999999998,1
2013-02-16 11:30:00,서해중부,맑음,1.3551,1.5194,29.3869,29.871,8,8,11.467364469354331,11.438526153275463,3.5379999999999994,4.8084,3
2013-02-16 11:42:00,서해중부,맑음,2.7595,2.5023,24.8416,29.2271,7,7,11.673310585496147,12.441825595872743,5.931000000000001,8.303999999999998,3
2013-02-16 11:55:00,서해중부,맑음,2.8778,2.6463,24.5527,29.35,7,7,11.559182180974476,11.427341824659987,8.395999999999999,10.619333333333332,3
2013-02-16 11:59:00,제주,맑음,13.75,13.28,34.19,34.17,8,8,8.43,8.53,2.395800000000001,2.6015999999999995,2
2013-02-16 12:01:00,대한해협,맑음,11.7349,11.5281,33.9509,34.0461,8,8,8.48933932087892,8.38763157457426,0.20300000000000015,0.20299999999999985,1
2013-02-16 12:21:00,제주,맑음,14.76,14.78,34.08,34.08,8,8,8.39,8.47,3.5558,3.1816,2
2013-02-16 12:24:00,서해중부,맑음,2.7225,2.6573,21.0238,27.7906,7,7,11.756952065524942,11.460795523603293,6.032333333333335,8.883999999999999,3
2013-02-16 12:25:00,서해중부,맑음,1.7911,1.6877,30.2485,30.3324,8,8,11.498797655172414,11.479929051249295,4.4024,5.742000000000001,3
2013-02-16 12:25:00,대한해협,맑음,11.5416,10.8689,33.3087,33.9274,8,8,8.705463893912292,8.469973751712715,0.7539999999999998,0.609,1
2013-02-16 12:38:00,대한해협,맑음,11.1162,11.2092,33.3647,33.5948,8,8,8.571878999022484,8.357138578515407,0.4321999999999999,0.8437999999999997,1
2013-02-16 12:45:00,서해중부,맑음,1.9052,1.9073,30.4524,30.4535,8,8,11.586284804868772,11.36746574953271,5.684,5.747599999999999,3
2013-02-16 12:49:00,서해중부,맑음,3.2364,2.9726,14.1215,15.397110000000001,7,7,13.067687263591077,12.13329588731522,5.645666666666666,6.462666666666668,4
2013-02-16 13:10:00,서해중부,맑음,6.2723,8.3949,12.4258,14.9841,7,7,11.670791518447555,11.294260009394138,3.954,5.795333333333333,4
2013-02-16 13:43:00,제주,맑음,14.61,14.46,34.15,34.17,8,8,8.26,8.11,2.4013999999999998,1.9954000000000005,2
2013-02-16 13:57:00,서해중부,맑음,3.1432,2.4309,28.7394,29.5903,8,8,12.063733026667892,13.29225121869987,6.375333333333334,8.598666666666668,2
2013-02-16 13:57:00,서해중부,맑음,2.3659,2.3124,30.8077,30.8185,7,8,11.041433789064026,11.045224394423583,3.4856,4.344399999999999,3
2013-02-16 14:11:00,대한해협,맑음,11.6404,11.5173,34.1032,34.1116,8,8,8.55489406466949,8.43677785333153,0.7624,1.0468,1
2013-02-16 14:14:00,서해중부,맑음,3.4323,2.9667,31.417,31.4066,8,8,11.27821875271593,11.333553933541946,5.597333333333335,8.777999999999997,2
2013-02-16 14:30:00,제주,맑음,14.79,14.72,33.78,34.07,8,8,8.66,8.43,2.9468,1.392,2
2013-02-16 14:36:00,서해중부,맑음,3.1635,3.0482,31.4041,31.411690909090918,8,8,11.10571018587316,11.01688615999137,7.666333333333332,6.849333333333336,2
2013-02-16 14:50:00,서해중부,맑음,2.8708,2.7464,31.0556,31.0556,8,8,11.013609416474681,10.976161217480225,4.9244,4.222799999999999,3
2013-02-16 14:50:00,대한해협,맑음,11.9194,11.0931,34.111,34.0477,8,8,8.604060122512418,8.305721109978808,1.2207999999999997,1.4762000000000004,1
2013-02-16 15:10:00,제주,맑음,14.96,14.93,34.08,34.11,8,8,8.27,8.23,1.6212,1.2442000000000004,1
2013-02-16 15:12:00,서해중부,맑음,3.8507,2.9144,30.0434,31.2945,8,7,12.662797642934327,11.063649264942098,5.051666666666666,6.559333333333335,2
2013-02-16 15:21:00,서해중부,맑음,3.036,2.7621,28.6667,31.0146,7,8,11.255965656827962,11.164836696864315,5.834333333333333,8.488,3
2013-02-16 15:35:00,대한해협,맑음,12.059,11.5468,33.9949,34.0737,8,8,8.54151918781225,8.469973751712715,0.5275999999999998,0.7539999999999998,1
2013-02-16 15:35:00,서해중부,맑음,2.6492,2.6174,30.9855,31.0506,8,8,11.138436475095785,11.054139956623787,4.460399999999999,5.620399999999998,2
2013-02-16 15:38:00,제주,맑음,15.11,14.98,33.31,33.33,8,8,8.69,7.88,2.0243999999999995,3.9645999999999986,4
2013-02-16 16:00:00,서해중부,맑음,3.1452,3.1568,31.1506,31.1429,8,8,11.029094305058956,10.990734175700934,5.4576,5.440800000000001,3
2013-02-16 16:14:00,대한해협,맑음,10.9752,11.1754,33.6863,34.0491,8,8,8.621048477028348,8.504617494606856,1.1945999999999999,0.5565999999999998,1
2013-02-16 16:16:00,서해중부,맑음,3.9208,3.789,31.1569,31.3589,7,8,12.17096843954726,11.117604941534191,4.872333333333334,4.872333333333334,2
2013-02-16 16:28:00,대한해협,맑음,10.6724,10.8263,33.0586,33.5322,8,8,8.49181970405023,8.887639774807086,1.0468,0.6379999999999998,3
2013-02-16 16:43:00,서해중부,맑음,2.2095,2.2966,30.3315,30.5333,8,8,11.18887133224144,11.110774687565563,3.7756,4.280799999999999,3
2013-02-16 16:44:00,서해중부,맑음,3.7898,3.1499,29.4061,30.5569,8,8,12.593244137759854,12.139088259456862,12.513666666666667,13.717333333333334,2
2013-02-16 16:50:00,대한해협,맑음,11.1121,10.9166,32.8299,32.9457,8,8,8.214779414407435,8.138728776497457,0.9916000000000003,1.6585999999999994,3
2013-02-16 17:00:00,서해중부,맑음,2.0786,1.985,30.4135,30.3811,7,8,10.915273618113302,10.959778887304884,4.349999999999999,4.349999999999999,3
2013-02-17 08:32:00,서해중부,구름조금,3.0559,3.138,30.1332,30.3116,8,8,13.85842550179249,11.882236933968022,19.358333333333334,19.029333333333334,2
2013-02-17 08:36:00,대한해협,맑음,10.1619,10.8525,33.0466,33.532,8,8,8.276286403559565,8.322103202897896,1.4265999999999999,1.9458,2
2013-02-17 08:37:00,동해,맑음,6.1836,5.9265,33.8717,33.991,8,8,9.519620338983051,9.392054237288136,0.9513999999999999,2.8972,2
2013-02-17 08:42:00,제주,구름조금,14.62,14.62,34.13,34.13,8,8,8.21,8.19,1.2704000000000002,0.8382,1
2013-02-17 08:45:00,대한해협,구름조금,10.1978,10.5071,32.9901,33.2659,8,8,8.197235305002158,8.322527400135511,0.8382,1.4555999999999996,3
2013-02-17 08:52:00,동해,맑음,6.2628,5.3152,33.9994,33.9331,8,8,9.37610847457627,9.248542372881356,1.3021999999999998,1.2731999999999999,1
2013-02-17 08:55:00,서해중부,구름조금,3.0051,2.9672,30.3436,30.3839,8,8,11.7891699940219,11.668623490868102,17.671333333333337,15.128333333333334,2
2013-02-17 08:59:00,대한해협,구름조금,10.5123,10.6984,33.1003,33.3991,8,8,7.932675784946236,7.767222914149612,1.05,1.48,4
2013-02-17 09:06:00,동해,맑음,6.0283,5.1406,34.0178,33.9214,8,8,9.408,9.248542372881356,0.8672000000000001,0.6379999999999999,1
2013-02-17 09:11:00,서해중부,구름조금,2.9071,2.9044,30.2144,30.2143,8,8,11.919237072550139,11.851699480653483,17.201999999999998,18.932666666666666,3
2013-02-17 09:30:00,서해중부,맑음,1.3927,1.3891,29.8456,29.8818,8,8,11.891918942528735,11.807459124038148,5.6896,7.023599999999998,3
2013-02-17 09:30:00,제주,구름조금,14.39,13.93,34.13,34.08,8,8,8.14,8.09,2.8045999999999998,2.8336,3
2013-02-17 09:31:00,서남해역,구름조금,2.8461,2.862,30.8795,30.9022,8,7,11.21486611600928,11.263391439801165,7.618,6.998999999999998,2
2013-02-17 09:45:00,서해중부,맑음,1.3552,1.4704,29.6892,28.3086,8,8,11.79932823126664,11.793336224299065,5.335999999999999,5.741999999999999,3
2013-02-17 09:57:00,서남해역,구름조금,3.4094,3.3825,31.0554,31.0669,7,7,10.953478353933976,10.952519899523605,8.303999999999998,9.116333333333328,2
